Screenshot,Center,Holes (0-5),Link 0,Link 1,Link 2,Link 3,Link 4,Link 5,Status,Who?,Notes,,,,,,,,This is a Dupe,Probably an Error
https://cdn.discordapp.com/attachments/667487076723195914/667773235156484126/42440bb95c7cf8ef3d3bae313206a9fd.png,Blank,"3,4,5",BBPCPST,PPPBPDB,PDCPPBS,PDDPBSB,SSHHPTT,PPTCCDS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667778440488943616/tiger_release_final_20200117_114642.png,Blank,"2,5",BBPDBCT,CTSTBSB,HTDBDPD,PDTPPSC,DDTCDBP,HCDCDCP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667487076723195914/667815113667117075/9cd3dd7579bbca2540ffd684a3a31d34.png,Blank,"1,2,3,4",BBPHDSC,SHDTCPH,CDDTPBP,BHCDCTS,DTCCTTT,BTHCSDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/0b0946787e1ac1f79026d6b1ba4adc4b,Blank,"2,4",BBPHPTB,BPPSDHS,PCTHDTH,TDBPBCC,DPSHSTS,CCTSTHT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/893db0588757b9b1cf79faadd33e15fe,Blank,"4,5",BBPPDPB,BBPSSHD,SBCTSST,SCSBSPB,DTTBPST,SCHHDTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://tihlde.org/~michaelh/cot-ii-titan-1.png,Blank,"4,5",BBPPDPB,BBPSSHD,SBCTSST,SCSBSPB,DTTBPST,SCHHDTS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/b9b66beed551191e2865d0c0a8dbc1c1,Snake,"1,4",BBSBSTP,SHBSPPT,PTPHTCC,STCDHSB,TSPHPHP,PDBSTDT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667800220976939038/tiger_release_final_20200117_133700.png,Blank,"0,3",BBSCCSB,TPHPTBB,CSDTPTB,PBBSDTC,CBBHTDS,PSHPHBP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/49e623060c9d5eeefbc29fac0787e0ff,Clover,5,BBSCDCT,DBTBDTC,SSSDSPC,DHPHBSC,DPSHDBS,BPPTSTC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667909431492739101/tiger_release_final_20200117_175328.png,Hexagon,"2,4",BBSCDDS,PTHCTHH,CPCSTDT,TSTCSHT,PDPTDCS,SPSSHHS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667281011347947520/20200116090819_1.jpg,Blank,"1,4",BBSCDPC,SDBHSSB,DSBCHSD,HHPPBSB,DHTBBHH,PDCDDCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667889256743829542/tiger_release_final_20200117_192330.png,Blank,5,BBSDDCP,PSDDSBC,CDBTCTP,BPDSCPB,BBCSCPP,HCHSDPT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667430944709541888/Destiny_2_Screenshot_2020.01.16_-_13.10.59.08.png,Clover,"1,2,4",BBSHBDC,PPTHSCD,PDPHCSC,SHSHCDP,CBCHCDH,CDDCPBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/0a4bb3405a1a3148780dfa155b705ac4,Blank,5,BBSHTDB,SCCSHCC,HPBPHTS,STCBCSS,CHCPDDC,PSCCBTB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/9492e4a3bc3974164ead67cbdad18af7,Blank,1,BBTBBSH,PCDHHTT,TCSDTPB,TTTCTHB,HTDTHHD,HPDSHDC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/667499790950465537/667530280135032832/f104ad65273776342ad41619c60d2696.png,Blank,1,BBTBPSD,TSDPDTT,TBPDSHH,STPSBDC,CHTHDBT,SCPHSTP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667890001568202772/tiger_release_final_20200117_173534.png,Blank,"1,3,4",BBTCPDB,HPBTPPD,DDHDPSD,PSHTSDP,PDSBDDD,HBCHPPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667793881345163274/tiger_release_final_20200117_131130.png,Blank,"1,4",BBTDDSC,BBBBSDS,HHCSDCS,TPCBCBC,DPBBSBD,SBSTCHD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/54b0024380229ffa00ac6c4bc7d4094d,Blank,"0,3,5",BBTDPPT,DPTPHSC,SBDTHDP,BTTTBPH,STCBTBH,TTPBSHC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/39e5d4726427a261bdba1e6648628492,Blank,"1,4",BBTSSPD,CSSCTCB,DBDTCBT,CTDTCHD,TBSSHSD,PTBCBBS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/370500694572269568/667911201681965086/unknown.png,Blank,"3,4",BBTSTDH,PPSHDSS,SDBPSHT,BSBSSTS,HDDHBCH,BBHBPBC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://images-ext-1.discordapp.net/external/6XQa1EM9BV_4EMBr4d0zJCRPkcMuqnzSg5xc8x_ynyQ/https/i.gyazo.com/thumb/1200/92bb9e2e80398ba9886ffb45b3c5d401-png.jpg,Blank,"1,4",BBTSTHB,DSHHTBC,STDSCSP,CSPBHPT,SSTDTDB,BSSPPPP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/6c7094fd7e86115d5f4aa6852ecca787,Blank,"0,1,4",BBTTDTH,HHCSBST,TTBCPTT,HHSHBPB,DPCHBDT,SHPHHPC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/csP1sDT,Blank,3,BCBCSBC,HHDTHTT,DSBHBDP,DTPTBBH,PSTDPPB,DTPBCCH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/file/d/1fQbxYQ6V2njm4wBTO3dEKyu0aAUF-JLb/view?usp=sharing,Blank,"1,2,4",BCBCTHB,BPPCDTC,BCBPHDC,PPDHSTC,CBTHPBH,TPPBSBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667349841466359808/20200116134848_1.jpg,Plus,"1,2",BCBHCCP,TPTTDHH,DSTPCHP,CBBTCCH,PCBTBHS,PPPTBPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://twitter.com/x_mat27/status/1218202180353740802?s=20,Plus,"1,2",BCBHCCP,TPTTDHH,DSTPCHP,CBBTCCH,PCBTBHS,PPPTBPB,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/666873697763590144/667250392572362792/tiger_release_final_20200115_221242.png,Plus,"1,4",BCBHDBD,SDPTPHD,THPHBDB,THSBHDD,THCBHHC,HHHCBDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667869313423638539/667885352576352256/Destiny_2_Screenshot_2020.01.17_-_19.14.08.76.png,Blank,"2,4,5",BCBHPPP,HCCSCHC,HBPBTTH,TBSHPST,BTHCBCB,DCBHHCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1DDw60PhuRsP8rhOcxTW8oZGhrnXyS_iD,Blank,"1,2,3,4",BCBPTPB,BBDBHPC,PBTDPDH,TSTBBTC,HPTBDHB,HPTBHTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/b3d13457374ebc0b3e4d46592c112fcc,Plus,5,BCBSDCP,SDDHCCH,SHPCSHD,PCSCTTT,BHSSCTH,PDHBCHS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1ZDxWsO-7CGjFrtkqvTyH6YxaK4JrXXFv,Blank,4,BCBSDSH,BBBBBBB,BBBBBBB,HCDPHHB,HHPHBSD,SSDBHTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/422986504206417921/667295980726517770/9e05ba92e6.png,Blank,0,BCBSPCD,BDDDBCT,CBDHTBP,HHBTTCB,STHCSTT,BDDTBCD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667785703991541790/tiger_release_final_20200117_121532.png,Blank,3,BCBTPTS,PHDSHHP,TCPDBSP,HBCTCDP,CHPDCDC,DTDTDDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667896992147701790/20200118120321_1.jpg,Blank,3,BCBTPTS,PHDSHHP,TCPDBSP,HBCTCDP,CHPDCDC,DTDTDDP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/666872924967403550/667314116901470218/unknown.png,Blank,"1,5",BCCBHDC,HDSSBCP,DDSTPCP,BSHPDBT,BPPSDHS,CCCDCCS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/668144053665136651/668150406865485824/20200118123634_1.jpg,Plus,4,BCCBPBD,BPSBPCP,SPBCBCC,PHDSHSD,DCTSTCH,HCHDTBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1Ad-6ZXdvt4-T34ZMvaIZi10bkif6-8S4,Blank,"0,2,4",BCCCBST,TBBBTPS,PSPSSBT,PHSHCHT,BSPBBDH,PSTSDBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=123mNefSce4LGmQiXH1ww9IjEqUMAbmM8,Blank,"0,2,4",BCCCBST,TBBBTPS,PSPSSBT,PHSHCHT,BSPBBDH,PSTSDBT,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/666873697763590144/666976555892736020/unknown.png,Blank,"2,5",BCCCPTD,BPSCBSS,TBBSCDD,TDTBCTC,CCPHBDB,BDTHDDS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667916970393468928/667921152622067740/Capture81.PNG,Blank,"1,4",BCCCSHT,SBSSDDS,DCCHSDC,HPHDTHP,THDSBTS,DSTPPCD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/535612290318204930/667196302706343965/unknown.png,Blank,"1,4",BCCCTPB,DBSPDPT,PHDPTDC,CCTBSHC,PSBBSSD,SBDHDBH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667886960584556605/Destiny_2_15_01_2020_09_59_13_p.png,Diamond,"1,2,4",BCCDDCP,PCTPDST,STDDCSD,BBBBBBB,TBTTDHB,PHCCDSC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/79d7c35841a8dd42fc82a00d9666be60,Blank,"0,2",BCCDTDS,THCCCTD,HCSSSBH,SSHTDTT,PDCCHDC,HSTHPBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/7HOnVdO,Blank,"0,2",BCCDTDS,THCCCTD,HCSSSBH,SSHTDTT,PDCCHDC,HSTHPBD,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://i263.photobucket.com/albums/ii148/Relavan/tiger_release_final_20200116_154134.png,Blank,"3,5",BCCDTTD,HHBTTCP,CBSDBPC,SPCHPTP,PTHCTHH,STDSTTH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.gyazo.com/thumb/1200/c81fa7ee88ef73cb04762989172ca40d-png.jpg,Blank,"1,3",BCCPPCC,DPTSCDB,HHBCBHS,TTDBDBS,HTDTDTP,SDBTTBS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 02.57.22.31.png,Blank,0,BCCPPPS,TTHSHPS,BBDCSTH,DHDHSDT,PPBSCTT,PCPDSSS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666872924967403550/667194147890790431/image4.jpg?width=1202&height=677,Blank,"1,4",BCCPSBH,PPDCPDB,STCPTHH,TDPDBDS,TBBTCHB,THBDCSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/371349906448711693/667435453829480467/unknown.png,Blank,"1,2,3,4",BCCPTPT,DTHSCCT,HBBPCBD,SSHPSHT,PPBTBHT,CBDCBHH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667865590589030401/668191202390048768/tiger_release_final_20200118_211807.png,Blank,"1,2,3,5",BCCTBSD,HTBDBPT,PBCCCCS,TPDSPPP,CTTPHTC,CSHSBTP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1aOotCNz32tkvceLgjgfcgbkx3zUGc_7L,Blank,"1,2,3,5",BCCTBSD,HTBDBPT,PBCCCCS,TPDSPPP,CTTPHTC,CSHSBTP,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/98af56bedbddde90fd3807bde18da2fd,Blank,"1,5",BCCTCSP,PBBPCTC,CBDCBCC,SBDHDHH,BHPHCHD,PSTTTBT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667777756435841025/667916684522422293/tiger_release_final_20200117_205731.png,Blank,"0,2,4,5",BCCTSDC,BBHBPBD,BPPHCCH,BCBTPTS,CPHBHPT,SCBDHST,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/gallery/sNfF9A1,Blank,5,BCDBTPC,TCBDCTT,SBDTPTT,DDTHCCC,HPBDPPC,TCPTHCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/7c8d491880bae0ab4b530d5066924875,Clover,"0,1",BCDDBCD,BCBPDPT,SPSHHTT,TSSTPTS,BTTTCTD,DHBHPTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/593363529445277705/668186813550034964/tempFileForShare_20200118-211543.jpg,Blank,"2,5",BCDDCHP,SDTSCPH,HBBPCST,TSCCCCB,SHHHSHS,SBBSTSB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/e44e1b517b4a1b085a535619e3e537f7,Blank,"2,5",BCDSCCT,TBHSCBH,DBBDBTD,DDCTTCC,CTSBDTP,PPSDCPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667247960765235200/tiger_release_final_20200115_220159.png,Diamond,4,BCDSSTD,HTHPHSD,TSPCHTT,BCCPTPT,DTDCBCH,SBCTSST,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/IivsPO5.jpg,Blank,2,BCDTTHP,TSSCHDP,DPHPHTB,TCHDCPT,TCTHTHC,SPPTSSC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667203524131815424/tiger_release_final_20200115_210400.png,Blank,1,BCDTTHT,HBHSHHH,DDCPPDC,PPPTPSC,HHTPCTP,DTHSSSP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667916970393468928/667921883617820692/Capture29.PNG,Blank,"3,5",BCHBBHS,TTPPPCB,HPPBCPP,BBBHCHS,BTDSSPT,BDBTHSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/4d2ee16eb5269fd8eb790abb1a8a356d,Blank,1,BCHBBTB,SCSSDTB,HSCBBST,PTBCBTC,BPBSCTP,BSCDTTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667207927274143744/tiger_release_final_20200115_212211.png,Blank,2,BCHBHTT,BPCSBBD,PPSBSBP,SPSDPTP,DDPCTHP,SHHPCSD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1L0iMNmbYbcHkjTD1AXbl3axHOmbOWiw6,Blank,2,BCHBHTT,BPCSBBD,PPSBSBP,SPSDPTP,DDPCTHP,SHHPCSD,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/667865590589030401/667904503982325790/tiger_release_final_20200118_023037.png,Diamond,4,BCHDBBH,BCPTDPD,PBDHDCS,DHPCBBP,HDPSPBS,CBTCSHT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/3c1c11a41d766d4edabcebb5b2ece2b8,Blank,3,BCHHBDT,DBHDBCD,TBDBHCP,PTSBPSD,BDTSCCC,HHPDCDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://drive.google.com/open?id=1GvH7yBP7SKkLjS14dRAM22F6YQau1ywV,Blank,"1,2,4",BCHHDTS,HPHTDBP,PHTCPDS,TCBDDCS,BHSCTTB,TCCSTCB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/f6cff3017e46c9cde08c294a83e1b79d,Blank,2,BCHHPSP,TPPPPSB,PSCPCDH,SDSCPSP,PHSCCPS,SBSBDTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/61a2d794bcd8b6460c2d8f022f3a5da3,Blank,"2,5",BCHHSPH,DCSHCDB,STBDCBD,CCHTSHT,BSSBCBP,SCCHBPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/ab13d2b2fceafd015283ac6f8599d485,Blank,4,BCHPDPH,HTCHSPS,DPTTPPP,SSBCCDT,PPDDSCD,TSHBCTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/d36d8a90119500f5f0cce22de0295a8e,Blank,5,BCHPPBH,PSHCSCC,DHBHSSP,HSCBBHC,HPCHBDT,HHBSPCH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666872924967403550/667206505358950410/unknown.png?width=1202&height=677,Blank,"0,2,5",BCHPPCT,BBSTSCS,HSBSDBP,DBSPHSD,BTDTBTH,CPPCSTH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/46530bbf3dbff5bfbe60f2895ef02310,Blank,1,BCHPTTP,HPHSTTS,CTCSDHT,HBHCHDH,CHBPSTC,THSDPPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://steamuserimages-a.akamaihd.net/ugc/784123877862183506/AA188BA3B9209BDE7532B1613A34C1CD1ABB5495/,Blank,4,BCHTCDB,DBDBSTH,SSBTCDS,BPBTSHB,CCDCBCD,TBPDBDS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/9SGy7nU,Blank,4,BCHTCDB,DBDBSTH,SSBTCDS,BPBTSHB,CCDCBCD,TBPDBDS,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/633675801476464661/667378162463932446/unknown.png,Blank,"4,5",BCPDTSD,TCHBDBH,DBHDSHD,SPPHDTS,DBHBCTH,DPCDTTB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/9ZzFw0U,Blank,"1,2,5",BCPHCBH,HBTBBTH,CCSCPSH,PPCSPSB,CSPSHDB,HTTSSCH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/NXZ6Fzd,Blank,"4,5",BCPHSBH,TSCTHPD,SHSHBDP,TTBBBHD,CDSCPHD,SDHDTDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
Destiny 2 Screenshot 2020.01.17 - 02.54.55.63.png,Blank,"2,5",BCPPPDD,BBSBHSS,HPSTPSS,BTSHPTP,TCTSPBS,SPTPBHC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/tgeq39U,Blank,3,BCPPPTB,TPTBDDS,DBTDHSH,PCBPPHP,TTBCBSH,HHSSHPB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667909425385832458/tiger_release_final_20200117_175205.png,Blank,4,BCPSTSP,DCPCHCS,PHPSSSP,PPSHSTT,TSBDPHB,SDCHBPD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/34f379849478615b1acec0348e49790b,Blank,"2,5",BCSBCHT,DBSPHPC,CTDCTSS,TSHTBCB,TCPHTDC,PSCBSDB,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://media.discordapp.net/attachments/666873697763590144/667374313380511744/20200116062632_1.jpg?width=1073&height=604,Blank,"2,5",BCSBPPB,DPHHTST,PHSBPSS,TPBPHPB,SPBSHBD,TCDSDHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/51cf8551aa8bfbf37b6df06dd7331674,Blank,2,BCSCBDB,DTHDCCD,TBDPSSS,PTCCBBS,BDBDTPB,STHTCPS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://imgur.com/a/sqnAVFr,Blank,2,BCSCBDB,DTHDCCD,TBDPSSS,PTCCBBS,BDBDTPB,STHTCPS,Duplicate,,CAN SOMEONE VERIFY PLEASE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://cdn.discordapp.com/attachments/490725303069442068/667369570876522506/unknown.png,Clover,"0,1,2,5",BCSCCCH,DPPCTBT,DSPSCHH,BBCHBPP,BPCDDHC,DHSHHPT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667433741286899722/PS_Messages_20200116_201923.jpg,Blank,"2,3,4",BCSDPSD,CHCDBDH,DDCBSTH,BSHBTCD,PBDHCSC,TSTDHDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/364151761797382145/667372769381580811/Screenshot_482.png,Blank,"0,3",BCSHDHD,BBPPHSS,CPHBDBT,CBPTCBS,BDHDDTS,PHCPPTH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667111309715832877/667218729540780043/Screenshot_289.png,Blank,"1,4,5",BCSHHHB,DTDHPST,TDBSTHC,DCBSPDP,TSSPBBP,CCSDTDD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://gyazo.com/a9d2e0ae1a0c268bfff23b3210ea461f,Blank,"1,4",BCSHPST,DSDSDSD,SSCTHSP,DCDCBDP,SBDDBBP,TPSDPPC,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667865590589030401/667878603610128385/tiger_release_final_20200118_002631.png,Diamond,"2,4,5",BCSHTBC,PCSPHTB,SBPBCPB,TTBBPTP,BBHHPST,TDCPSBD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/666949867989630977/1085660_screenshots_20200115094525_1.jpg,Plus,"2,3,5",BCSHTHH,STSBSCH,HHBSTHC,SDPHBCT,CBHPHSB,DPPSHDP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/4TyjQHr.jpg,Blank,"1,4",BCSPDHC,BHSCTTB,TPHCTCC,HTTCTCT,HTPBDDP,BHSTDHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667869313423638539/667925184094797863/Destiny_2_Screenshot_2020.01.17_-_21.22.11.59.png,Blank,"0,1,4",BCSSCSS,HBDPDTC,THSSBTD,DBBSBCC,SCPSPPH,BCCDTTT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666951769779339264/667003240415625237/unknown.png,Blank,"0,1,4,5",BCSSSDD,BCSTHSC,SBHCCPC,SHHPCBD,HSTTBBP,DDCPDTD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666872924967403550/667202026593058817/tiger_release_final_20200116_135508.png,Snake,0,BCTBCBD,BDHHBDD,SDHHCPP,HDSDDCT,SSTDHTT,THTBDCT,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://i.imgur.com/7vaGW4v.jpg,Hexagon,1,BCTBPSC,TDSDPDC,TSSDCPS,BBSBSTP,DCBSCHP,CPDPCHD,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667849167728541706/667872308932771860/Destiny_2_Screenshot_2020.png,Blank,"0,1,2",BCTBTBD,THSTBPC,HBDSTDB,BPDTDTH,TCBTPSP,SHPPTDH,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/666873697763590144/667839034231488532/unknown.png,Blank,"0,1,2",BCTBTBD,THSTBPC,HBDSTDB,BPDTDTH,TCBTPSP,SHPPTDH,Duplicate,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
https://gyazo.com/d6f58f52c8d337fc30aee9aff64ab3f8,Blank,"1,3",BCTCCHC,DDBCDCH,BBTBSHB,CPDSSCT,DHBBTSB,SHHCHTS,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
https://cdn.discordapp.com/attachments/667145204385579009/667251567136604160/unknown.png,Blank,"2,4",BCTDHCP,BSBTPTT,HCTBCSH,STTHTSP,DSPTTHD,TPCHTHP,Verified,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
