Image,Center,Openings,Link1,Link2,Link3,Link4,Link5,Link6,Confidence,Transcription hash,Transcription count,Incorrect Rotation Flag
https://cdn.discordapp.com/attachments/666873697763590144/667815692606636052/20200117222748_1.jpg,B,4,PSBCHSS,DBSHHDP,SHTPCHT,TCDSCPH,STCDBBC,SBBBCTH,75,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667814035588251651/image.png,B,"2,3,5",BDDCHTP,PPPDTCP,PTPCBBD,HPPTBHC,THDCSBC,THHBBPT,81,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667816394649239594/unknown.png,B,3,DCCCBCS,TPHDDPS,BPBPBBS,BSDTSBD,TSBHCDP,PDPDPCS,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667814084565270548/image0.jpg,B,4,HPDSHTP,SCCDSSB,CCCHPCB,PCPSCPS,DCBDBPH,HSBTBDD,90,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667816040335671324/Corridors_of_time_1.jpg,B,"1,3,5",DDDPTHH,PHDDSPH,CCCHHSB,CSDCHSB,TDBBSBB,TSDCSHP,72,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667817601409482822/unknown.png,B,"1,2,6",TPSDPPB,TCPCDBB,BBBBBBB,BBBBBBB,BBBBBBB,PDBCTBS,75,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667814282355802134/share-external.png,C,"2,4",DHCPDBC,DDCDPTS,BSBHCSC,PHPSHDP,HPHCDBC,HCPCCTP,83,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667817592131551280/tiger_release_final_20200117_224116.png,B,2,TBSBCCS,TPDPDTB,CCBTSPC,CTSHCTH,DCBHPDB,HSHSBSB,83,,12,False
https://cdn.discordapp.com/attachments/666873697763590144/667819489953316894/Destiny_2_1_17_2020_2_55_48_PM.png,B,3,CCPSCCH,HTPDTTB,TTCPTPD,CDPTCHP,TBHPDSC,SCPSDBP,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667816825001869322/Destiny_2_Screenshot_2020.01.17_-_20.26.43.83.png,B,"2,3,6",SPCCSDP,CTDSCPH,BBSTHDS,HTCSCHC,BPSTSTS,SDTBCTT,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667815320651563068/unknown.png,B,"2,6",CPDDPBC,SDSDHDS,HTSBPCH,HHPHTBB,CDBDHHB,BPHBTTP,81,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667820523463507999/CoT17-1.png,B,2,TPBBDHT,PPHTDDH,CCCDPHT,DDSCBDT,DDBHCDB,SDTSPCB,100,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667818625830354964/IMG_2ddaa7ea-d38d-4a6d-8ef1-3276ab47c8a9.png,C,"1,2,3",PDDSCCH,TCHPBBP,PTHBHBB,BBBBBBB,BBBBBBB,BBBBBBB,87,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667820964318543872/cas1.PNG,D,5,DBCBTBP,DBSSTPS,PCDCPCS,PBBHHBD,CDDSHHD,CSSTPTP,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667819194741555251/Titan5.png,C,"3,4,6",BHCBHBD,HSTTTTP,TPBCDST,PBTTHST,TCTSCCS,HHPHTBT,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667816395286773785/image0.jpg,B,"1,5,6",TDDHTBT,HHTPPHP,DHPDHTH,DBDSPTH,SBSSDDS,SDSCBHB,100,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667818074316996618/tiger_release_final_20200117_213841.png,P,"1,5,6",CHCPTSS,SHPBPTT,DBDBSSC,STDSPCP,STHPHPB,DBSDBDD,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667821345333051463/image0.jpg,S,"2,5",BPTHDPB,BTHPHTP,HTSSPHS,SDBHDHH,DHDBCPB,BHTTSHH,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667821189300748333/IMG_5263724b-d7e5-4a8b-9aa2-bdfcaedc4898.png,C,5,PSCDTPH,TBHCSBH,DTDTTSC,HCHSTDH,BPSSHBB,TSCHHST,100,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667817651355254804/unknown.png,B,"4,6",PSPTTBH,BSDSHPB,SBDPTBB,BBPHHSP,SHPHCHT,STSSBSD,90,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667817494047752224/Screenshot_4.png,D,2,DTHTCSD,BDCDHSC,CHCTBHC,CBTCDDC,SPCSHBT,DSTSTTP,85,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667816838519980092/tiger_release_final_20200117_133403.png,B,"1,3,5",CSHCCPS,BDTCPHT,TPSHHPC,BDHBSPH,TBPBDSC,DSHPHCD,80,,18,True
https://cdn.discordapp.com/attachments/666873697763590144/667820344161075209/20200117195043_1.jpg,C,"5,6",SHDPSCS,TDPSBCT,BSPHCPD,TTTDBCH,DDTDTDB,PCHCCST,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667821388845023242/unknown.png,B,"2,3",BHTSCCB,PBTCBHP,HDTBBPH,PBHCHTT,SDSDHCT,BBHCSPP,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667822506245226546/2d67921f-9d77-4ba1-bf3b-414953de59b3.png,B,4,CSTPHTH,CBHDCSB,DPSSDPP,BDDDTCS,PSBSCSP,TTCSSTH,88,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667822450171576320/unknown.png,P,"2,6",SCCBTBD,DDDHPCH,CTTCBBD,HTPPCPB,CHHHDBD,BPBPBBS,75,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667822508032000040/CoT17-2.png,C,"2,3,5",TCCTTTT,CPSBTSB,BSSCCHS,HBCCHBC,CCPTDTS,DHTPSPS,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667821777417797685/20200117200026_1.jpg,B,3,PTPPSDP,PSHBTSB,TSTSBPT,HSPCDTD,HBHBDHH,HTSSHCH,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667821759747063857/fang_3.PNG,B,"1,4",SCPHHSS,PSTSPBC,SSBBHTC,BTTTPCC,SBPTBCS,TDSTDTB,100,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667822805219541022/tiger_release_final_20200117_200350.png,B,"2,5,6",HCPPCDB,SSDSBPS,SSPTBBB,SDHCSHB,HDCCPSP,CPSCCSB,100,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667822166988947507/share-external.png,D,"2,3",BHSHCCB,DPCDDSS,HPSBPPT,TTPTTHH,PDPBCDD,PSSTCHC,90,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667822111087132673/image0.jpg,D,6,SHHPSST,HCBCHHS,TSDCSHP,DTCBHBT,DHCHCDP,SHTCCTT,100,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667822948035592195/Destiny_2_Screenshot_2020.01.17_-_23.02.12.76.png,B,1,HBDHHSD,SDDBBDC,BBSPBSD,SBDDBBD,SPSDCBP,DHDTSDP,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667821151447285760/Destiny_2_1_17_2020_3_02_39_PM.png,B,3,DTHPPDS,TPBTSPD,DHSBHTD,BSBHDTC,PTHCTDP,DPCTBHC,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667821587097190400/share-external.png,B,"1,3,4",PSBSPTP,CCHCDST,CBDDTCS,TCTSCCT,BSHHHDT,CSPSDCS,90,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667822993287938089/Cot2.jpg,B,"2,3,5",BPSTPHC,PSTBSCS,CCPHTHS,BSSBBHC,CTPPTSB,SBTPDBS,77,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667821150520475688/unknown.png,B,"1,2,3,4",DDSBCBC,DDCSDDC,DSSCTSP,BPPTPCC,HSTDPTD,PSSHSBP,100,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667821096837578772/fang1.PNG,B,2,CBTCTST,SDSTPHC,PBCBHCC,BPTDHBB,BPCHPTP,BPSTSBH,84,,13,True
https://cdn.discordapp.com/attachments/666873697763590144/667823629517586443/tiger_release_final_20200117_211119.png,B,"2,4,5",SSTSDTS,TCSCCPC,DCBTCDH,TCPHCBT,DHCCHST,SBSHDHB,100,,6,True
https://cdn.discordapp.com/attachments/666873697763590144/667823531626594324/20200117073426_1.jpg,B,"3,5",HBTTBBS,SCDTDDC,PPPCTSB,BBBBBBB,TCPDBHS,HBHDTDS,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667822601330229289/tiger_release_final_20200117_170116.png,B,4,TDBDHHS,PSDDDSD,SBHBTCD,HSPDDCC,CHPHCDC,CPDBSCB,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667824119034937344/2020.01.17-22.09.png,B,"1,3",DHCDPSH,DDDDSCB,DPCSCPP,CHSHSPT,CBHDSSH,DCDTSHC,88,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667823962847445032/unknown.png,B,"2,3,6",DSTSPDT,BPTDCCH,DBCTPDT,HSTTSPB,PPDDSBB,PSPHPHC,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667823094332915722/cas_2.PNG,B,1,HDHHPHC,CCBDDSB,TPCCDCC,DPBPBCH,SPBCSCH,STBHHHC,92,,14,True
https://cdn.discordapp.com/attachments/666873697763590144/667825555369885747/20200117221048_1.jpg,B,"1,2,3,5",BDDDTCS,DTPTCTB,BDSSSSH,SPTSSDS,BDDBTBB,BDSTDCD,90,,10,False
https://cdn.discordapp.com/attachments/666873697763590144/667824513240662017/tiger_release_final_20200117_210901.png,B,"2,3,6",TDPDTSP,HTDTBCT,HCCTBBC,PDSPDPD,DHSPHPB,PBTTBCB,100,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667823372301762560/unknown.png,B,"1,3",SPBDSBB,HHTHHCH,TCBPTSB,STDBCDS,CSPBSDT,THDCBPC,90,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667825087063392257/image0.jpg,B,"2,5",BSBPHHB,BTBSBBH,SPBCPHC,THCCBSD,BTBDPPT,PCSSCDP,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667825179426291712/tiger_release_final_20200117_210027.png,H,"1,2,6",CCHCCHB,SBTHTHD,DCPBPCT,HBSCCDB,PHCCBTS,TTSSCBH,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667824569100402708/unknown.png,B,4,HBHSHTS,SBTCSCH,HTBCSHP,BTCSCCH,TPSPCPH,TPBBPST,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667824384752353293/tiger_release_final_20200117_221500.png,B,"2,3",DPDHDCB,CBPHSSP,SSHHDCB,CHHDBBC,HBHHCPS,HBSTHSB,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667823605496807432/unknown.png,B,"1,3,4",DTHCPHC,PTTSCPC,DPSPDBH,PTCTSHT,TPHPTPD,TBCDHTD,83,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667826499054862350/unknown.png,B,"2,3",BBPCBBS,BDTPCHH,HDDHSBS,PDTSDCP,DPSHBST,PSHHSTB,100,,7,True
https://cdn.discordapp.com/attachments/666873697763590144/667824765708402703/tiger_release_final_20200117_221512.png,B,"2,3,5",TBDBHDB,PPHHHST,CHTBHTB,BDTTBPD,SPDBTCS,HBHHBHB,80,,7,True
https://cdn.discordapp.com/attachments/666873697763590144/667826206967857152/image.png,B,5,CDDHHSD,BCPHBTD,CDTHHPT,HBDTPPB,SHTDDCT,HBBDHSD,90,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667827152418373662/Code1.png,B,"2,3,6",TDBTPBD,TDDHPDP,CCPBSHT,CPDTCDT,PDCTBCH,SSBCSST,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667827472246636554/IMG_20200117_142538.jpg,B,6,HHBHHBS,BBHCPTC,BBCSSSB,PSPSCSP,HTPDTTB,HSTSTDP,90,,10,False
https://cdn.discordapp.com/attachments/666873697763590144/667826586153910272/lock-day3-2.jpeg,B,5,STPBHHD,PSHTSCC,DPHHCTB,HHCPCDB,PTCSBDH,TSTPTPS,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667828550488948766/CoT17-4.png,H,"1,4,5",PTSHBPH,SCBTHDT,BCPPSSS,CCBBBTS,DBSDPBH,HSSCPPC,88,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667824599697850419/cas_3.PNG,B,5,SDBHDHH,SSSBBCD,DBSHCSH,CSBCBPB,SSPDBPS,TPPSSTP,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667825733443387398/IhfV7EN.png,B,"5,6",DSBTHPP,PPSHPHT,SHSTTDD,BBCDDCD,THTSTSH,TDHPBDB,77,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667826348819087360/image.png,B,"2,5",STTBBBH,CBPBCHS,DCCBCPS,DBHDCCS,PBCDBDP,TCBDBSP,72,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667827803164770339/CoT17-3.png,P,"3,4,6",DCTBPBT,SBBCTPT,SDHSSDP,HHSPPDC,BCHCPDH,HBCTCBH,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667828858124238858/unknown.png,B,6,SDCCHBC,HTSHPDP,HHSDTCP,HPCPBSB,PTHBDCP,PBSCTSH,80,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667826711726915614/PS_Communities_20200117_132444.jpg,B,"1,2",PCBPPHP,CBCSDCC,BBHCSPP,PTHCBTH,PSHTBSP,BTBSTTS,70,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667826397364092958/unknown.png,B,"2,6",THDSPBC,BSBSTTS,CPCDTDP,TSSCHPH,SPDDBDT,DPTHPCH,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667827321389973514/IMG_20200117_141859.jpg,B,5,SHDSTSD,HTDBPTC,HBSTTTH,HSBPSPH,PHBTDST,PBHPDPD,87,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667827844185063424/unknown.png,B,"2,4",HHBDDHH,TSBPPDP,PCPBSBH,DCHCTCH,BBBBBBB,BBBBBBB,88,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667829328154722346/unknown.png,B,"1,4",BBBHCHS,SDDCBDD,BDTSCSC,CHCPTSS,CDTHPHS,THDHTSP,100,,13,True
https://cdn.discordapp.com/attachments/666873697763590144/667825975203069962/image0.jpg,B,"3,5,6",DDDCHSD,BTDHCDB,CTSPHHS,BSDBPPT,DBSCHSS,DCBSTSS,70,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667826478347452446/image.png,B,"1,4",PPHDPPH,CHPDCDC,HPTDCHB,PBHTHBC,BSBTPSP,BHPSPTP,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667830498554281984/Screenshot_313.png,B,3,BSPTHDB,THSHDBD,TTTTBCC,HCCPPHS,DDBSHDS,DHBHSSP,90,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667829640693415957/image0.jpg,B,"3,5,6",CTSHTDT,PSCPDCP,BTSHSBC,BCSCTTH,THBCPPT,THTSCBH,88,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667831054341767168/save_0.png,B,"2,5",TDHTHPH,CPPBBDH,BDHHCBP,CPTHCDD,STCCCCS,SSHPDDB,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667830297123094558/C5B2FC40536A41F5E1FE1664C67E1E258B24FF84.png,B,5,BBBBBBB,BBBBBBB,DDCSSDC,SPHTBPH,TBPSPDS,BBBBBBB,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667830025080537088/Naamloos.png,B,"3,4,6",SCPCCHS,BDSTPBP,DDDCSTS,CDHDSSH,PHHPCPS,DPSHSCS,80,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667831130916913193/2222222.png,B,1,HTTHDSB,CBSCDHS,PSPDDHP,TSHTCCT,HCPDDCH,BCTPSDH,90,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667832567076093958/save_1.png,B,"3,5",PTPDPPC,HTCDSTD,TBTDDPP,PPPSTTH,HSHSCBS,SDSCHDP,77,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667829864757461011/CoT17-5.png,C,1,SPSSHPH,TSSTSSP,CPSTCBC,DSSSDCP,DHTPHTP,CPCBDHT,77,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667830913425735680/CoT17-6.png,S,6,PTHDTBD,DCTDCHS,SCSTSCP,SCCHDHS,PCHTDBC,HCCHCBH,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667832929564491776/17-01-2020_20-46-15-w553os00.png,D,"2,3",TDSTBPB,BBCBPCD,DHSPTTH,PTSHTPP,STCCSPB,BPTDDHH,87,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667833267151568926/image0.jpg,B,"3,6",CPBTSPC,TBBPHPH,BDPHPBB,PSHHDSD,CBDBBDB,BBPPSHB,87,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667833673269379093/unknown.png,B,"3,5",DHDSTDD,PCTHHHD,CTPPBPC,BCCPDPS,HCSPDCP,TSCHCCB,72,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667833052726165505/image_445.png,B,"2,4,6",PCSHCHC,CCCDPHC,DSCTDBB,TPPPTSP,PBTHPTB,HSCTDDB,90,,10,False
https://cdn.discordapp.com/attachments/666873697763590144/667834196185579561/unknown.png,B,"3,5",HHCPPHC,DDPDHHD,DBHBPTP,HSCCBBD,PBHCDHD,HSHPHCS,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667830958304788490/20200117233239_1.jpg,B,"2,3,4,5,6",THBTTSB,CBPSBDP,STCBTBD,PCDPPPS,CDPBDHC,DTHHTSS,77,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667833419979292701/20200117224042_1.jpg,C,"1,2,4",TDHBBPS,SSHCSHS,CSBBCDT,SPTBBHS,PHBTBPT,HHTPCSB,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667833049529974794/tiger_release_final_20200117_183655.png,P,"4,6",TSCCSPT,SBDHPHD,SHSDPPS,DTBPHPH,PSHBTSB,STCSDSS,70,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667835682336538644/unknown.png,B,"3,5",TTDCHDS,TSDPDCP,HTBHBTD,HHBCCST,TDDTDBT,DSBPDPS,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667835058937397277/save_2.png,B,1,HSBTBDB,BSPDCDC,TPCPTCP,BCBCTHB,HBPPDHH,TDDSBSD,81,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667831768316903424/picture_1_G.jpg,B,"3,6",TSBPCPT,CTHPHDS,CSPDTSD,BDBBDTS,HCSHDSP,HSBBTCC,100,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667833051606417408/image0.jpg,D,"3,6",HHTDPTS,TCPHTDC,BHDCSSD,BSDDSPD,CTCDBHT,TPBBTCC,77,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667833150726078464/unknown.png,C,5,PSCDTPH,TBHCSBH,DTDTTSC,HCHSTDH,BPSSHBC,TSCHHST,81,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667835772031991809/02823905dc2723fa94df0612ddaaa7e4.jpg,B,1,HDTBBHP,DHCHHBC,PCDCBSC,DCTHHPP,THDBHTB,PDBPTBS,90,,10,False
https://cdn.discordapp.com/attachments/666873697763590144/667835733423423488/unknown.png,B,"1,3,5",CSHCCPS,BDTCPHT,TPSHHPC,BDHBSPH,TBPBDSC,DSHPHCD,90,,10,False
https://cdn.discordapp.com/attachments/666873697763590144/667835777727725603/Destiny_2_2020.01.17_-_15.56.43.17.png,B,5,HSCBBHC,DDBSHDS,CHTCTBH,SBPSSSB,TPBCHSB,TTCPBPB,88,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667835020022382620/17-01-2020_20-46-22-ou0kiii2.png,B,"1,5",TBBSTHB,BDDPSBP,SPTSHBS,SCHCSTH,TTTHBSP,BBHDDPH,87,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667835621754142780/unknown.png,B,"3,4,5",DCHBCDP,DTHBBHT,PTHTDBS,DCSHBBB,BHDSDSC,CHPTCTT,100,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667836305983406090/17-01-2020_20-46-30-rr4hary5.png,B,6,PCCHCCH,PDBHSCC,TPPTCTC,SBBPSBB,DTPCCSH,DHDSTPP,77,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667836507586953216/unknown.png,B,"2,4,5",THBCTHT,DSTBDBC,HSPHTCS,PPDHSDS,HPBPPCS,CHCSPPB,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667835858287853610/Destiny_2_1_17_2020_2_59_39_PM.png,B,1,PTSTBPP,BCHTSTB,BDHBCTP,TPHHCPP,SSCSDTH,BPPCDSB,81,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667833173329313822/tiger_release_final_20200117_204846.png,B,"2,4",CDTDHSB,TBSCTHC,SHTPCHS,CTBHHDP,BDDCSSH,TTHHHCH,90,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667836164417519638/Destiny_2_Screenshot_2020.01.17_-_15.56.30.24.png,B,6,SHCBHTD,CDHCDBH,PCBSSDS,CSCBTDP,SCCCHDD,BCBTBHC,88,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667837345638121549/tiger_release_final_20200117_130529.png,B,"3,6",BBBHCPS,BPHTCDS,PSDBPBH,TPDTHBD,TDCPTHD,TSTBHTT,100,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667835766247784475/picture_2_G.jpg,B,"2,4,5,6",DSSSDCP,CPDTHPT,THHCDSH,BHDTBCB,HPBCSCC,HDDBTCC,70,,10,False
https://cdn.discordapp.com/attachments/666873697763590144/667836948257439775/image0.jpg,P,5,SSSBCSB,BCTSCTS,HTTPSPH,DTCTPHS,HDDCBPH,THBPDPH,83,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667837962582753280/IMG_20200117_150614.jpg,D,5,DBCBTBP,DBSSTPS,PCDCPCS,PBBHHBD,CDDSHHD,CSSTPTP,100,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667838021609062410/tiger_release_final_20200117_210421.png,D,"4,6",BTHTCPD,DTCTBCH,DSHDBPD,BDHPCSP,DHCDDTH,SSSSPSP,81,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667837266131157032/tiger_release_final_20200117_220027.png,B,3,CDPPTSD,BDTCSST,HPSCPBP,DBCSCTP,TBCBCCH,TDCCPCB,100,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667836650553999360/unknown.png,B,"2,4",DPTDSDT,CHSDDDD,HPPHSSP,BHDPBCD,DCPDTHS,TBCDDCD,86,,15,True
https://cdn.discordapp.com/attachments/666873697763590144/667838100151730181/IMG_20200117_150657.jpg,B,"2,6",DCHHHCS,CBSBSDS,BSCCBDP,HBDTHTD,PTCPPSB,HHPCPDD,75,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667837346066071552/unknown.png,B,2,CSPDCSP,TBBHBDS,HCPBSHP,DTPDBSP,SSHBPBT,CBPSDHS,100,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667838460194979860/unknown.png,B,"2,5,6",HCTPCHP,BDDDBCP,PTCPHTC,CDTBPDC,PSDBHSS,DDTCCPH,90,,10,False
https://cdn.discordapp.com/attachments/666873697763590144/667837773054738481/unknown.png,B,"3,6",TDSSHBC,SPTTBSS,HDCBSHS,PHBPBDP,HTCCBHC,PDHHBTC,88,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667837820488122400/IMG_20200117_150527.jpg,B,"2,4",CTCTHHC,DCCDDDC,HCBCPDH,PCPCCCT,BBPDCSS,PSDBDTH,83,,6,False
https://cdn.discordapp.com/attachments/666873697763590144/667838206145986630/01b7dcc41e5e18a60c8ab499a44b0571.png,B,4,CBHSBDC,DBBCPDC,SDTSSBP,THSBPPB,BCBCDBH,DHBTSTB,100,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667839039134760971/unknown.png,B,1,SCTDTDS,PTCSBBD,HTPHCDS,SBDBTCS,TPBHHHC,BCPSSBB,72,,11,False
https://cdn.discordapp.com/attachments/666873697763590144/667838373351784448/image0.jpg,B,"3,4,6",DBDPPHD,SPHCBBS,DPTHPCH,PSBDDSS,HSBSSHC,BBBSPSP,71,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667837828704501779/image0.jpg,B,"3,6",THBHBHH,TPPHCPH,BPBCTTH,HBHCTPD,PDDTSBT,BHHSHCS,70,,10,True
https://cdn.discordapp.com/attachments/666873697763590144/667838906552549385/unknown.png,P,"2,4,5",SPDDHBH,BTHDPBS,CCSPBCD,HTPBBDT,PTPBHSH,STTBSPC,90,,11,True
https://cdn.discordapp.com/attachments/666873697763590144/667836298676928563/image0.jpg,B,5,THCHTHS,PDTCHDD,CTDCBDD,HHPHCHC,CHSTCBB,HDBPCSH,88,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667839503490220042/image0.jpg,P,5,SSSBCSB,BCTSCTS,HTTPSPH,DTCTPHS,HDDCBPH,THBPDPH,87,,8,True
https://cdn.discordapp.com/attachments/666873697763590144/667839205333794816/image0.jpg,B,"2,4,5",SCPDDPB,STBSCSS,SSDBTCC,CHBCSSS,CHPCCBC,SSSDSPC,77,,9,True
https://cdn.discordapp.com/attachments/666873697763590144/667839122756337693/share-external.png,B,"1,3",CDBPPDD,CCPHBDB,DCHTDDP,DPTHBSD,SSDDBSH,CSBTDPC,83,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667840582084722699/987f1ed5f419efec14ff2a7d0d0182e5.png,B,"3,6",SPHPPPH,TSDBSHH,TBHTDPH,CHHHSHC,SSBSTSD,TCHTSHB,100,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667839554811592733/unknown.png,B,"2,3,5",TCPDSCB,SPSBHDS,HCBCBPC,CPTCCTH,SBPHBSH,CBSBDBH,85,,7,False
https://cdn.discordapp.com/attachments/666873697763590144/667839683270672394/unknown.png,B,"4,5,6",HBHCTPD,CCTHBBB,CTTPCTC,BDHHCCC,BPTTSSC,DSPTBBD,100,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667839420887728138/image0.jpg,B,"2,5",SCSPCSS,PTHDCBB,THBHDSD,CHSDPPB,CCCDPHC,DBSBPCC,75,,12,True
https://cdn.discordapp.com/attachments/666873697763590144/667840296859729920/unknown.png,B,"3,6",PTPTBTS,PDCCHDC,HTBPCST,BCSPBPS,PDTDTTC,BBPCSBS,77,,9,False
https://cdn.discordapp.com/attachments/666873697763590144/667839879891386378/unknown.png,B,"2,5",SDDSDTH,HTPSPCB,BCSCSPS,CSCDSHH,DBCSDBP,CBHCPPT,80,,5,False
https://cdn.discordapp.com/attachments/666873697763590144/667840037236375582/unknown.png,B,"2,5,6",HPCDSTD,BTBDPPT,HDDCPBT,DCBCBDD,TBBHBDS,BCDHTCB,75,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667839516752609300/unknown.png,B,"1,3",TBSSPBH,SDHTHPC,PPHSSHC,BSTPHBD,CDDHBBT,SPTSHBS,75,,8,False
https://cdn.discordapp.com/attachments/666873697763590144/667842265418301441/Destiny_2_Screenshot_2020.01.17_-_22.16.56.05.png,B,"3,5,6",DDDCCSP,CCHDDTD,PSPTPPS,BCDDCTT,TTCPSHS,SSDDCSB,100,,8,False
